거래금액(만원),전용면적(㎡),계약년월,층,건축년도,큰지역,세부지역
107000,84.96,202204,8,2005,1,61
166000,84.98,202204,23,2020,1,61
50000,43.65,202204,3,1987,1,61
87500,60.48,202204,8,1984,1,61
80000,59.33,202204,14,2001,1,61
94500,59.53,202204,17,1997,1,61
93000,59.53,202204,12,1997,1,61
100000,59.99,202204,16,2011,1,61
137000,84.98,202204,16,2019,1,61
157400,84.98,202204,5,2021,1,61
11000,13.06,202204,2,2012,1,61
16500,13.66,202204,10,2013,1,61
64000,59.67,202204,6,1999,1,61
110000,84.94,202204,9,2000,1,61
91000,84.87,202204,1,2004,1,61
92000,59.9,202204,8,2000,1,61
99000,84.6,202204,8,1993,1,61
87000,59.4,202204,8,1998,1,61
89000,59.4,202204,12,1998,1,61
90000,59.94,202204,4,1996,1,61
75000,59.28,202204,8,1999,1,61
71500,59.28,202204,3,1999,1,61
304000,151.74,202204,8,1975,1,61
173000,107.1,202204,17,2002,1,61
280000,137.82,202204,29,2003,1,61
260000,146.68,202204,13,2003,1,61
250000,119.21,202204,12,2003,1,61
210000,92.53,202204,3,1978,1,61
115000,66.94,202204,14,1971,1,61
255000,133.69,202204,3,1978,1,61
203000,109.42,202204,1,1975,1,61
219000,104.5,202204,7,1977,1,61
110000,59.912,202204,4,2002,1,61
131000,84.908,202204,21,2002,1,61
14000,12.97,202204,12,2013,1,61
14000,12.97,202204,12,2013,1,61
19300,14.8376,202204,6,2020,1,61
80000,84.37,202204,7,2006,1,61
11300,13.53,202204,3,2014,1,61
95900,59.9,202204,4,1998,1,61
95000,84.9,202204,6,2004,1,61
98500,84.78,202204,10,2004,1,61
161000,84.65,202204,16,2017,1,61
220000,115.58,202204,33,2017,1,61
20000,45.26,202204,1,1971,1,62
25000,45.26,202204,4,1971,1,62
180000,145.2,202204,24,2013,1,62
120000,72.48,202204,3,2004,1,62
153000,84.03,202204,25,2015,1,62
15900,13.69,202204,18,2012,1,62
121500,59.7,202204,5,2000,1,62
221000,84.93,202204,1,1992,1,62
104000,59.69,202204,7,2001,1,62
145000,60.42,202204,6,2010,1,62
210000,84.21,202204,10,2011,1,62
130000,59.94,202204,6,2011,1,62
185000,123.673,202204,26,2014,1,62
225000,84.85,202204,18,1998,1,62
138000,59.58,202204,2,1999,1,62
340000,167.18,202204,4,1977,1,62
180000,59.88,202204,8,1998,1,62
186000,59.88,202204,21,1998,1,62
266000,114.96,202204,17,1998,1,62
238000,84.94,202204,19,2000,1,62
210000,84.98,202204,11,2000,1,62
333000,87.54,202204,3,1971,1,62
380000,87.54,202204,1,1971,1,62
166000,59.55,202204,12,1997,1,62
245000,142.71,202204,11,1982,1,62
260000,142.71,202204,6,1982,1,62
94000,35.37,202204,1,1970,1,62
200000,123.12,202204,16,2005,1,62
180000,162.04,202204,10,2005,1,62
37000,28.22,202204,15,2004,1,62
37000,28.22,202204,15,2004,1,62
357840,114.5011,202204,27,2020,1,62
200500,102.8617,202204,11,2020,1,62
300000,102.8617,202204,38,2020,1,62
373000,177.52,202204,27,2007,1,62
280000,146.53,202204,21,2007,1,62
230000,144.95,202204,14,2007,1,62
185000,84.99,202204,12,2006,1,62
74000,54.45,202204,7,1993,1,62
1350,268.67,202204,5,2020,1,62
850000,235.312,202204,6,2011,1,62
385000,228.21,202204,6,2000,1,62
205000,166.98,202204,2,2004,1,62
32000,84.9,202204,5,2004,1,63
22000,28.26,202204,9,2018,1,63
17500,21.27,202204,7,2018,1,63
51000,59.94,202204,13,1997,1,63
60000,59.886,202204,7,2004,1,63
29000,74.49,202204,11,2008,1,63
49600,83.7,202204,5,2008,1,63
45500,80.25,202204,3,2005,1,63
97000,117.35,202204,14,2001,1,63
118500,133.87,202204,19,1993,1,63
107000,84.99,202204,18,2015,1,63
42000,29.99,202204,13,2021,1,63
37300,29.02,202204,9,2021,1,63
31800,26.65,202204,8,2015,1,63
12000,12.23,202204,9,2012,1,63
11000,13.17,202204,7,2012,1,63
69700,84.64,202204,5,2000,1,63
97000,84.65,202204,7,1988,1,63
101300,84.65,202204,13,1988,1,63
113500,125.75,202204,1,1988,1,63
82000,66.7,202204,1,1988,1,63
89000,84.65,202204,6,1988,1,63
114500,84.9929,202204,5,2010,1,63
86000,59.99,202204,7,2010,1,63
68000,84.73,202204,5,2006,1,63
36000,52.03,202204,7,2003,1,63
119000,84.97,202204,13,2021,1,63
53000,84.951,202204,4,2003,1,63
110000,126.65,202204,6,2000,1,63
54500,83.04,202204,4,1992,1,63
68500,63.53,202204,7,1987,1,63
79500,83.27,202204,10,1987,1,63
46000,49.76,202204,18,1993,1,63
48000,58.09,202204,17,1993,1,63
54000,84.94,202204,4,2004,1,63
37200,29.75,202204,12,2021,1,63
36200,24.77,202204,11,2021,1,63
36200,24.77,202204,10,2021,1,63
137000,84.94,202204,17,2021,1,63
101000,59.96,202204,2,2021,1,63
105000,59.96,202204,4,2021,1,63
30200,29.99,202204,9,2017,1,63
42000,45.5,202204,10,2014,1,63
96000,59.9335,202204,16,2020,1,63
109500,84.9039,202204,17,2020,1,63
108500,84.9039,202204,3,2020,1,63
111300,84.9039,202204,18,2020,1,63
93500,59.8545,202204,25,2020,1,63
120000,84.9039,202204,17,2020,1,63
115000,84.9039,202204,24,2020,1,63
75000,49.759,202204,7,2021,1,63
85000,59.63,202204,2,2011,1,63
96800,84.32,202204,5,2011,1,63
88000,59.98,202204,19,2018,1,63
55000,59.26,202204,9,2016,1,63
79000,156.39,202204,2,2003,1,63
77500,84.98,202204,12,2006,1,63
46500,52.71,202204,9,1990,1,63
66000,79.45,202204,5,2003,1,63
59500,64.62,202204,9,1988,1,63
139000,115.61,202204,12,2009,1,63
12400,14.46,202204,2,2011,1,63
87400,84.81,202204,8,2001,1,63
55000,70.12,202204,3,2004,1,63
145000,167.14,202204,19,2009,1,63
89000,59.85,202204,4,2009,1,63
86000,84.79,202204,7,2008,1,63
88000,84.79,202204,2,2008,1,63
95000,101.94,202204,9,2008,1,63
81500,59.85,202204,2,2009,1,63
95000,84.51,202204,1,2009,1,63
78000,84.51,202204,1,2009,1,63
136000,134.43,202204,9,2009,1,63
136000,134.43,202204,9,2009,1,63
110000,84.96,202204,2,2009,1,63
124000,101.83,202204,9,2010,1,63
147000,101.97,202204,6,2010,1,63
132000,101.94,202204,16,2010,1,63
114000,45.879,202204,8,2017,1,64
185000,124.17,202204,14,2004,1,64
18500,32.53,202204,4,1995,1,64
78000,59.4,202204,1,1996,1,64
87000,59.4,202204,2,1996,1,64
164000,114.931,202204,16,2008,1,64
241000,157.289,202204,15,2008,1,64
112490,60,202204,13,2000,1,64
173000,158.99,202204,7,2008,1,64
28000,56.66,202204,3,1997,1,64
10000,12.08,202204,7,2013,1,64
92000,59.9426,202204,17,2009,1,64
92000,59.9426,202204,17,2009,1,64
121500,114.7153,202204,6,2009,1,64
18000,16.98,202204,5,2014,1,64
108000,92.81,202204,9,2006,1,64
89700,79.87,202204,9,1992,1,64
70500,54.7,202204,8,1993,1,64
230000,84.9443,202204,19,2017,1,64
215000,84.614,202204,15,2017,1,64
230000,84.9443,202204,19,2017,1,64
56000,84,202204,5,2017,1,64
20000,19.27,202204,8,1971,1,64
34800,25.55,202204,5,2021,1,64
17700,14.6825,202204,8,2017,1,64
55000,52.46,202204,10,1981,1,65
110000,84.88,202204,1,2002,1,65
159000,84.88,202204,14,2002,1,65
145000,84.88,202204,16,2002,1,65
25000,59.95,202204,1,2000,1,65
9700,32.86,202204,-1,2001,1,65
15100,18.08,202204,3,2014,1,65
16500,14.08,202204,20,2016,1,65
16000,14.08,202204,16,2016,1,65
15000,38.93,202204,1,2001,1,65
95000,57.63,202204,7,1999,1,65
141000,84.88,202204,7,1999,1,65
95000,57.63,202204,7,1999,1,65
152000,84.95,202204,9,2011,1,65
64000,83.97,202204,5,1993,1,65
100000,83.97,202204,14,1993,1,65
87000,84.87,202204,8,2006,1,65
30000,52.1,202204,6,1968,1,65
38000,17.7034,202204,6,2020,1,65
49500,28.1974,202204,4,2020,1,65
65000,95.8,202204,13,1970,1,65
22800,22.75,202204,14,2016,1,65
15850,15.97,202204,18,2014,1,65
91500,59.91,202204,8,2008,1,65
57500,59.95,202204,5,2016,1,65
33000,34.26,202204,10,2019,1,65
30800,26.35,202204,5,2019,1,65
11800,16.37,202204,13,2013,1,65
49000,47.54,202204,8,1975,1,65
185000,166.24,202204,10,2010,1,65
245000,177,202204,14,2010,1,65
25000,17.67,202204,19,2016,1,65
14000,15.55,202204,14,2014,1,65
199500,146.9679,202204,32,2014,1,65
168000,123.8073,202204,34,2014,1,65
60000,84.92,202204,10,2002,1,66
54500,59.96,202204,7,2002,1,66
35000,44.01,202204,1,1988,1,66
73500,59.89,202204,3,2012,1,66
86500,84.961,202204,12,2012,1,66
55000,84.68,202204,4,2005,1,66
93000,84.87,202204,25,2000,1,66
74800,59.97,202204,8,2000,1,66
80000,59.923,202204,4,2004,1,66
40250,35.3,202204,2,1987,1,66
8800,14.43,202204,4,2013,1,66
13000,14.43,202204,7,2013,1,66
65000,84.975,202204,5,2009,1,66
57000,44.35,202204,12,1990,1,66
88500,84.51,202204,14,1998,1,66
62000,59.99,202204,13,1999,1,66
32500,38.91,202204,11,2018,1,66
128000,84.9862,202204,3,2019,1,66
44500,39.84,202204,10,1996,1,66
34300,50.25,202204,5,1975,1,66
29000,47.11,202204,3,1975,1,66
29000,47.11,202204,3,1975,1,66
32900,48.91,202204,3,1975,1,66
77000,92.49,202204,1,1983,1,66
62450,59.64,202204,16,1999,1,66
76000,84.99,202204,2,1999,1,66
90000,101.4007,202204,2,2002,1,66
27900,28.25,202204,12,2019,1,66
27000,28.25,202204,9,2019,1,66
24500,22.14,202204,9,2019,1,66
13200,13.26,202204,9,2018,1,66
12000,14.6,202204,8,2018,1,66
29500,14.75,202204,9,2021,1,66
29500,14.75,202204,11,2021,1,66
29500,14.75,202204,8,2021,1,66
29500,14.75,202204,9,2021,1,66
30500,17.25,202204,6,2021,1,66
29500,14.75,202204,8,2021,1,66
30500,16.94,202204,8,2021,1,66
30500,17.25,202204,9,2021,1,66
30500,16.94,202204,10,2021,1,66
30500,16.94,202204,13,2021,1,66
28000,14.47,202204,6,2021,1,66
28000,14.47,202204,5,2021,1,66
28000,14.47,202204,4,2021,1,66
30500,16.94,202204,7,2021,1,66
70000,68.12,202204,5,1996,1,66
13700,14.94,202204,14,2015,1,66
14300,14.94,202204,14,2015,1,66
13000,14.855,202204,12,2014,1,66
10000,14.855,202204,14,2014,1,66
10000,14.855,202204,15,2014,1,66
10000,14.855,202204,14,2014,1,66
134500,111.56,202204,31,2013,1,66
95500,84.45,202204,5,2010,1,66
59800,59.4,202204,13,1993,1,66
64000,82.3,202204,4,1992,1,66
48000,59.23,202204,2,1992,1,66
60000,59.77,202204,12,1998,1,66
105000,114.54,202204,12,2013,1,66
48000,39.76,202204,10,1996,1,66
61500,49.77,202204,3,1996,1,66
42900,33.18,202204,10,1996,1,66
42400,33.18,202204,9,1996,1,66
45500,33.18,202204,5,1996,1,66
88000,84.65,202204,15,2014,1,66
11800,17.94,202204,14,2012,1,66
76000,84.8,202204,5,2004,1,66
76000,84.8,202204,5,2004,1,66
49900,84.69,202204,7,2003,1,66
53000,76.43,202204,6,2007,1,66
10700,59.305,202205,10,1993,0,0
6500,58.11,202205,1,1993,0,0
24000,82.739,202205,3,2019,0,0
26500,84.9,202205,3,2006,0,0
26500,84.9,202205,3,2006,0,0
26500,84.9,202205,5,2006,0,0
7600,59.49,202205,6,1992,0,0
14700,116.1,202205,2,1992,0,0
20700,84.842,202205,6,2007,0,0
22000,84.842,202205,14,2007,0,0
21300,84.987,202205,6,2007,0,0
18000,82.44,202205,3,2005,0,0
10000,59.94,202205,8,1991,0,0
13800,81.84,202205,5,1991,0,0
9000,59.94,202205,3,1991,0,0
25000,205.76,202205,5,2011,0,0
29000,84.84,202205,8,2014,0,0
33000,84.84,202205,10,2014,0,0
17500,84.86,202205,5,2007,0,0
22500,59.87,202205,13,2018,0,0
21600,59.87,202205,6,2018,0,0
22000,70.33,202205,2,2018,0,0
24700,70.33,202205,12,2018,0,0
23000,59.87,202205,11,2018,0,0
17500,59.83,202205,15,1998,0,0
16000,59.83,202205,19,1998,0,0
12500,83.58,202205,1,2004,0,0
34000,84.68,202205,8,2012,0,0
25000,84.99,202205,7,2007,0,0
31000,84.99,202205,7,2007,0,0
30500,59.89,202205,17,2007,0,1
18000,58.9875,202205,9,1997,0,1
19500,59.706,202205,13,1997,0,1
44000,84.921,202205,4,2008,0,1
40000,84.921,202205,4,2008,0,1
37900,84.98,202205,15,2004,0,1
26000,59.36,202205,17,1997,0,1
26000,59.36,202205,11,1997,0,1
34000,84.36,202205,7,1997,0,1
25000,59.945,202205,9,1997,0,1
25500,84.64,202205,2,1998,0,1
19800,42.84,202205,4,1983,0,1
19000,45.72,202205,1,1983,0,1
34800,59.92,202205,5,2003,0,1
32750,59.92,202205,6,2003,0,1
30500,78.061,202205,14,2007,0,1
33000,82.5,202205,9,2007,0,1
12000,44.46,202205,4,1987,0,1
13000,52.56,202205,1,1987,0,1
71800,84.93,202205,4,2014,0,1
49700,51.8,202205,1,2015,0,1
62500,59.95,202205,9,2015,0,1
59500,59.96,202205,14,2015,0,1
78500,84.954,202205,1,2012,0,1
85000,84.9397,202205,17,2012,0,1
70000,84.954,202205,20,2012,0,1
78000,84.9905,202205,5,2012,0,1
71000,84.9707,202205,14,2012,0,1
71000,84.9707,202205,14,2012,0,1
74000,84.9707,202205,15,2012,0,1
78000,116.5175,202205,19,2012,0,1
78000,84.9609,202205,17,2012,0,1
78000,84.9609,202205,16,2012,0,1
89800,84.739,202205,5,2015,0,1
101000,84.762,202205,15,2015,0,1
83000,74.988,202205,13,2015,0,1
77500,84.99,202205,4,2009,0,1
58000,59.96,202205,24,2009,0,1
21700,44.73,202205,5,1986,0,1
22500,44.73,202205,5,1986,0,1
48500,63.405,202205,11,1992,0,1
33000,57,202205,8,1991,0,1
42800,59.04,202205,10,1993,0,1
40000,54.91,202205,15,1993,0,1
29000,42.93,202205,4,1989,0,1
75000,84.0785,202205,6,2017,0,1
67500,66.0346,202205,20,2017,0,1
66000,66.0346,202205,4,2017,0,1
69000,66.0346,202205,15,2017,0,1
71000,76.1337,202205,3,2018,0,1
66700,66.0932,202205,21,2018,0,1
76800,76.1337,202205,15,2018,0,1
65000,66.0932,202205,4,2018,0,1
90000,84.5619,202205,20,2018,0,1
25000,58.46,202205,5,2003,0,1
48500,71.76,202205,11,2022,0,1
49500,74.62,202205,13,2022,0,1
13800,14.0635,202205,9,2020,0,1
30400,54.84,202205,3,1986,0,1
20500,49.86,202205,5,1988,0,1
27540,48.87,202205,5,1988,0,1
26500,48.87,202205,1,1988,0,1
25000,42.652,202205,5,2019,0,1
48000,84.5555,202205,17,2005,0,1
35000,50.08,202205,4,1985,0,1
37760,51.07,202205,2,1985,0,1
35500,47.61,202205,1,1986,0,1
96000,84.9884,202205,5,2019,0,1
95000,84.993,202205,8,2019,0,1
75000,84.9664,202205,20,2020,0,1
84500,72.937,202205,10,2020,0,1
80000,72.937,202205,12,2020,0,1
64800,84.5579,202205,19,2002,0,1
67500,84.93,202205,12,1997,0,1
47000,59.4,202205,5,1997,0,1
70000,84.93,202205,14,1997,0,1
23000,57.13,202205,3,1991,0,1
29000,84.33,202205,10,1993,0,1
59000,75.16,202205,17,2004,0,1
73000,128.59,202205,19,2005,0,1
69000,134.88,202205,3,1994,0,1
61000,71.55,202205,11,1994,0,1
55000,84.99,202205,2,1994,0,1
71500,109.98,202205,13,1994,0,1
50000,68.98,202205,9,1995,0,1
50000,68.98,202205,9,1995,0,1
73000,101.8,202205,7,1997,0,1
46000,59.93,202205,9,1996,0,1
43750,59.93,202205,13,1996,0,1
43000,59.98,202205,4,1996,0,1
76000,84.6,202205,3,2008,0,1
72000,84.81,202205,10,2008,0,1
93000,140.48,202205,3,2009,0,1
71500,84.63,202205,13,2008,0,1
65000,84.97,202205,2,2008,0,1
40000,59.04,202205,1,1995,0,1
46000,59.04,202205,13,1995,0,1
45000,59.04,202205,15,1995,0,1
42000,50.73,202205,10,1994,0,1
47800,59.34,202205,7,1995,0,1
38000,49.77,202205,1,1995,0,1
37500,49.77,202205,1,1995,0,1
39700,49.77,202205,14,1995,0,1
42400,49.77,202205,11,1995,0,1
32500,43.76,202205,8,1995,0,1
32700,43.76,202205,15,1995,0,1
82000,164.97,202205,13,1997,0,1
61000,99.78,202205,17,1997,0,1
63150,99.78,202205,14,1997,0,1
36700,75.88,202205,4,1991,0,1
30800,75.88,202205,9,1991,0,1
33000,75.88,202205,11,1991,0,1
65000,134.82,202205,1,1997,0,1
63500,99.78,202205,11,1997,0,1
66000,134.82,202205,2,1997,0,1
24450,39.99,202205,1,1997,0,1
41300,59.98,202205,10,1997,0,1
42300,59.97,202205,10,1997,0,1
42000,59.97,202205,8,1997,0,1
46000,65.97,202205,9,1998,0,1
45000,65.97,202205,10,1998,0,1
50000,65.97,202205,13,1998,0,1
58000,84.79,202205,5,1998,0,1
50500,65.97,202205,14,1998,0,1
27000,39.99,202205,6,1996,0,1
24950,39.99,202205,14,1996,0,1
39500,59.56,202205,17,1996,0,1
47000,59.56,202205,13,1996,0,1
36000,49.96,202205,1,1996,0,1
47500,59.9368,202205,21,2009,0,1
40500,59.43,202205,19,2000,0,1
68000,59.9482,202205,13,2020,0,1
77000,59.9482,202205,8,2020,0,1
69000,59.718,202205,4,2020,0,1
81000,70.9637,202205,7,2019,0,1
82800,70.8787,202205,18,2019,0,1
88000,70.9637,202205,22,2019,0,1
85000,70.9637,202205,5,2019,0,1
32900,49.95,202205,11,1996,0,1
45500,59.97,202205,4,1996,0,1
36200,49.95,202205,3,1996,0,1
34000,50,202205,14,1996,0,1
33000,50,202205,4,1996,0,1
42700,59.65,202205,8,1996,0,1
45000,59.65,202205,9,1996,0,1
56800,84.87,202205,7,1995,0,1
56000,84.67,202205,11,2004,0,1
70500,84.96,202205,10,1996,0,1
70000,84.96,202205,8,1996,0,1
43000,50,202205,6,1995,0,1
80000,84.95,202205,8,1995,0,1
63000,84.93,202205,2,1995,0,1
68000,84.93,202205,8,1995,0,1
49000,53.12,202205,7,1995,0,1
51000,59.97,202205,17,1997,0,1
44800,59.97,202205,14,1996,0,1
60000,84.79,202205,5,1997,0,1
47000,50,202205,2,1996,0,1
50000,50,202205,13,1996,0,1
83000,132.81,202205,2,1996,0,1
75000,103.92,202205,15,1996,0,1
74500,134.97,202205,7,1995,0,1
71000,84.87,202205,6,1992,0,2
75000,84.93,202205,10,1992,0,2
79800,84.93,202205,14,1992,0,2
72000,84.93,202205,13,1992,0,2
52000,47.55,202205,14,1992,0,2
94000,134.67,202205,15,1992,0,2
97500,134.67,202205,11,1992,0,2
93000,134.67,202205,2,1992,0,2
95000,134.99,202205,6,1993,0,2
99000,134.99,202205,7,1993,0,2
76000,84.94,202205,9,1993,0,2
91000,134.99,202205,8,1993,0,2
70000,84.94,202205,1,1993,0,2
70800,84.94,202205,5,1993,0,2
100000,134.99,202205,8,1993,0,2
77900,84.94,202205,9,1993,0,2
89000,134.67,202205,4,1992,0,2
112000,134.88,202205,19,1993,0,2
92500,134.803,202205,3,1993,0,2
84100,94.05,202205,10,1993,0,2
74500,94.05,202205,1,1993,0,2
101000,173.58,202205,19,1993,0,2
26800,35.1,202205,17,1998,0,2
78200,101.91,202205,7,1992,0,2
70000,83.77,202205,9,1995,0,2
71250,83.77,202205,19,1995,0,2
70000,83.77,202205,3,1995,0,2
95000,133.47,202205,14,1993,0,2
97900,133.47,202205,9,1993,0,2
86500,132.8,202205,11,1992,0,2
46000,50.16,202205,4,1994,0,2
46000,50.16,202205,4,1994,0,2
45700,50.16,202205,6,1994,0,2
76500,101.82,202205,5,1994,0,2
92700,134.96,202205,17,1994,0,2
47900,58.74,202205,14,1993,0,2
50500,69.336,202205,13,1994,0,2
61500,84.93,202205,5,1994,0,2
50000,71.28,202205,2,1994,0,2
58000,84.93,202205,2,1994,0,2
40000,58.626,202205,1,1994,0,2
39800,58.626,202205,12,1994,0,2
61000,84.768,202205,15,1994,0,2
62000,84.768,202205,3,1994,0,2
63000,84.99,202205,13,1993,0,2
62000,84.69,202205,15,1992,0,2
52500,71.37,202205,14,1994,0,2
39200,52.92,202205,13,1992,0,2
39500,59.34,202205,4,1994,0,2
57000,84.27,202205,9,1994,0,2
53900,71.37,202205,10,1994,0,2
52900,71.37,202205,8,1994,0,2
51000,84.83,202205,1,1992,0,2
57500,84.83,202205,1,1992,0,2
37800,52.92,202205,1,1992,0,2
38000,52.92,202205,1,1992,0,2
147500,103.41,202205,43,2016,0,2
101000,84.3,202205,8,2016,0,2
70500,84.69,202205,7,1994,0,2
58000,69.09,202205,3,1994,0,2
30000,51.73,202205,7,1994,0,2
58000,73.17,202205,10,1994,0,2
59500,73.17,202205,12,1994,0,2
67000,84.9,202205,11,1994,0,2
57700,73.17,202205,12,1994,0,2
36000,84.6186,202205,12,2004,0,2
7800,38.52,202205,1,1989,0,2
7000,38.52,202205,5,1989,0,2
8000,38.52,202205,4,1989,0,2
6900,38.52,202205,5,1989,0,2
7300,38.52,202205,5,1989,0,2
7950,38.52,202205,4,1989,0,2
8000,38.52,202205,2,1989,0,2
22000,59.89,202205,2,2004,0,2
85000,145.34,202205,16,2010,0,2
90000,154.74,202205,9,2010,0,2
100500,154.74,202205,13,2010,0,2
83500,130.0652,202205,5,2010,0,2
100000,162.7081,202205,30,2010,0,2
94500,134.8911,202205,12,2010,0,2
103500,134.8911,202205,16,2010,0,2
100000,162.7081,202205,26,2010,0,2
109000,162.7081,202205,24,2010,0,2
88000,142.49,202205,18,2010,0,2
145500,84.654,202205,13,2019,0,2
150000,84.654,202205,46,2019,0,2
76000,99.96,202205,12,1994,0,2
80000,99.96,202205,12,1994,0,2
107000,134.88,202205,5,1994,0,2
76000,99.96,202205,12,1994,0,2
60000,132.33,202205,15,1994,0,2
100000,157.33,202205,8,1994,0,2
80750,101.85,202205,7,1994,0,2
79800,101.85,202205,2,1994,0,2
68000,84.965,202205,1,1994,0,2
61000,70.14,202205,2,1994,0,2
52000,59.925,202205,12,1994,0,2
76000,84.81,202205,13,1994,0,2
72500,84.81,202205,16,1994,0,2
52600,59.925,202205,8,1994,0,2
52500,59.925,202205,15,1994,0,2
80000,84.81,202205,14,1994,0,2
63000,70.14,202205,2,1994,0,2
47500,84.81,202205,3,1994,0,2
55000,59.925,202205,7,1994,0,2
54800,115.2217,202205,8,2004,0,2
51800,115.2217,202205,2,2004,0,2
52500,84.94,202205,18,2002,0,2
65000,59.9703,202205,28,2018,0,2
60000,59.9703,202205,26,2018,0,2
45000,84.9,202205,8,1995,0,2
38000,84.36,202205,2,1995,0,2
48000,84.36,202205,10,1995,0,2
20000,37.35,202205,12,1995,0,2
28500,49.98,202205,10,1995,0,2
25500,49.98,202205,11,1995,0,2
33500,59.84,202205,9,1995,0,2
33200,59.845,202205,9,1995,0,2
31000,59.84,202205,1,1995,0,2
31450,59.84,202205,1,1995,0,2
33900,59.845,202205,10,1995,0,2
32000,59.945,202205,2,1995,0,2
31000,59.945,202205,5,1995,0,2
33800,59.99,202205,3,1995,0,2
35000,59.93,202205,3,1995,0,2
32800,59.93,202205,1,1995,0,2
31950,59.93,202205,3,1995,0,2
42000,83.73,202205,11,1995,0,2
45000,83.73,202205,5,1995,0,2
35000,134.97,202205,11,1995,0,2
50000,134.06,202205,9,1996,0,2
52500,84.72,202205,18,2007,0,2
57250,84.67,202205,6,2007,0,2
58000,134.91,202205,1,1998,0,2
52500,84.39,202205,10,1998,0,2
48700,84.39,202205,4,1998,0,2
62700,133.659,202205,13,2006,0,2
77300,133.659,202205,10,2006,0,2
75000,143.324,202205,18,2006,0,2
44000,84.78,202205,4,2006,0,2
47500,84.78,202205,15,2006,0,2
50500,84.78,202205,16,2006,0,2
48000,84.95,202205,7,2006,0,2
70000,101.34,202205,14,2006,0,2
41000,59.83,202205,15,2006,0,2
41500,59.72,202205,7,2006,0,2
42500,59.91,202205,14,2006,0,2
38000,59.91,202205,16,2006,0,2
68500,172.4112,202205,7,2002,0,2
46200,84.4459,202205,13,2002,0,2
43700,84.6399,202205,9,2005,0,3
40000,73.8599,202205,11,2005,0,3
41700,84.99,202205,5,2002,0,3
52000,134.81,202205,3,2002,0,3
50500,117.68,202205,5,2002,0,3
54400,101.982,202205,15,2005,0,3
44000,84.997,202205,1,2005,0,3
38700,59.906,202205,9,2005,0,3
45000,84.997,202205,7,2005,0,3
56000,124.944,202205,4,2005,0,3
44700,84.997,202205,6,2005,0,3
45000,84.997,202205,9,2005,0,3
70700,153.415,202205,3,2005,0,3
45700,84.997,202205,7,2005,0,3
55000,101.982,202205,20,2005,0,3
39000,59.906,202205,17,2005,0,3
82500,161.2367,202205,17,2010,0,3
53000,84.454,202205,19,2002,0,3
59000,84.88,202205,2,1995,0,3
56500,78.06,202205,7,1994,0,3
57000,78.06,202205,6,1994,0,3
46000,59.97,202205,12,1994,0,3
34000,45.36,202205,1,1996,0,3
61000,84.962,202205,1,1995,0,3
42000,84.2266,202205,9,2003,0,3
69500,134.045,202205,13,2002,0,3
72000,118.04,202205,10,2002,0,3
28000,72.1281,202205,13,2002,0,3
36500,84.2747,202205,11,2003,0,3
17500,36.21,202205,2,1989,0,3
22500,43.29,202205,5,1989,0,3
17500,36.21,202205,1,1989,0,3
18000,37.14,202205,4,1989,0,3
19000,37.14,202205,2,1989,0,3
76000,146.6068,202205,15,2011,0,3
69000,121.45,202205,17,2011,0,3
65000,121.66,202205,12,2011,0,3
65550,101.93,202205,26,2011,0,3
100000,173.77,202205,11,2011,0,3
17000,57.5,202205,3,1989,0,3
26000,76.41,202205,5,1989,0,3
24500,66.69,202205,3,1989,0,3
25000,80.01,202205,3,1990,0,3
47000,84.8617,202205,12,2004,0,3
52000,84.8617,202205,9,2004,0,3
15700,42.12,202205,3,1987,0,3
15000,42.12,202205,5,1987,0,3
47000,84.961,202205,7,2002,0,3
27000,59.73,202205,10,1996,0,3
28300,59.73,202205,8,1996,0,3
30000,59.97,202205,6,1996,0,3
36000,59.78,202205,12,2005,0,3
72700,137.19,202205,8,2002,0,3
54000,80.12,202205,19,2002,0,3
54500,112.878,202205,9,2002,0,3
36000,55.593,202205,4,2002,0,3
43900,80.243,202205,17,2002,0,3
51800,84.972,202205,11,2004,0,3
51800,84.972,202205,11,2004,0,3
58800,84.972,202205,10,2004,0,3
17500,46.89,202205,1,1989,0,3
35000,84.792,202205,2,2000,0,3
39000,84.792,202205,5,2000,0,3
39000,84.792,202205,5,2000,0,3
28800,59.4,202205,16,1994,0,3
37500,84.89,202205,13,2000,0,3
40000,84.89,202205,19,2000,0,3
37000,59.94,202205,13,2000,0,3
55000,134.64,202205,10,2000,0,3
45700,84.9279,202205,5,2007,0,3
47300,84.9279,202205,11,2007,0,3
46800,84.988,202205,11,2003,0,3
28000,84.967,202205,2,1996,0,3
54800,58.83,202205,5,1994,0,3
61000,70.98,202205,1,1994,0,3
66000,70.98,202205,3,1994,0,3
46500,58.83,202205,2,1994,0,3
59500,58.83,202205,14,1994,0,3
50500,58.83,202205,1,1994,0,3
71800,83.77,202205,14,1995,0,3
77800,83.77,202205,16,1995,0,3
40500,59.374,202205,4,1995,0,3
39700,59.374,202205,3,1995,0,3
41700,53.82,202205,5,1995,0,3
49200,65.805,202205,9,1994,0,3
69500,84.27,202205,13,1994,0,3
71500,84.27,202205,8,1994,0,3
44000,59.4,202205,10,1994,0,3
91500,164.52,202205,13,1994,0,3
93000,164.52,202205,14,1994,0,3
80000,116.85,202205,2,1994,0,3
83000,116.85,202205,6,1994,0,3
43000,48.84,202205,12,1995,0,3
